"confed","tourn","year","country","number","pos","player","bcountry","is_birth"
"fifa","world cup",2014,"COL","12","GK","Camilo Vargas","COL",TRUE
"fifa","world cup",2014,"COL","13","MF","Fredy Guarín","COL",TRUE
"fifa","world cup",2014,"COL","14","FW","Víctor Ibarbo","COL",TRUE
"fifa","world cup",2014,"COL","15","MF","Alexander Mejía","COL",TRUE
"fifa","world cup",2014,"COL","16","DF","Éder Álvarez Balanta","COL",TRUE
"fifa","world cup",2014,"COL","17","FW","Carlos Bacca","COL",TRUE
"fifa","world cup",2014,"COL","18","DF","Juan Camilo Zúñiga","COL",TRUE
"fifa","world cup",2014,"COL","19","FW","Adrián Ramos","COL",TRUE
"fifa","world cup",2014,"COL","20","MF","Juan Fernando Quintero","COL",TRUE
"fifa","world cup",2014,"COL","21","FW","Jackson Martínez","COL",TRUE
"fifa","world cup",2014,"COL","22","GK","Faryd Mondragón","COL",TRUE
"fifa","world cup",2014,"COL","23","DF","Carlos Valdés","COL",TRUE
"fifa","world cup",2014,"GRE","1","GK","Orestis Karnezis","GRE",TRUE
"fifa","world cup",2014,"GRE","2","MF","Giannis Maniatis","GRE",TRUE
"fifa","world cup",2014,"GRE","3","DF","Giorgos Tzavellas","GRE",TRUE
"fifa","world cup",2014,"GRE","4","DF","Kostas Manolas","GRE",TRUE
"fifa","world cup",2014,"GRE","5","DF","Vangelis Moras","GRE",TRUE
"fifa","world cup",2014,"GRE","6","MF","Alexandros Tziolis","GRE",TRUE
"fifa","world cup",2014,"GRE","7","FW","Georgios Samaras","GRE",TRUE
"fifa","world cup",2014,"GRE","8","MF","Panagiotis Kone","ALB",FALSE
"fifa","world cup",2014,"GRE","9","FW","Kostas Mitroglou","GRE",TRUE
"fifa","world cup",2014,"GRE","10","MF","Giorgos Karagounis","GRE",TRUE
"fifa","world cup",2014,"GRE","11","DF","Loukas Vyntra","CZE",FALSE
"fifa","world cup",2014,"GRE","12","GK","Panagiotis Glykos","GRE",TRUE
"fifa","world cup",2014,"GRE","13","GK","Stefanos Kapino","GRE",TRUE
"fifa","world cup",2014,"GRE","14","FW","Dimitris Salpingidis","GRE",TRUE
"fifa","world cup",2014,"GRE","15","DF","Vasilis Torosidis","GRE",TRUE
"fifa","world cup",2014,"GRE","16","MF","Lazaros Christodoulopoulos","GRE",TRUE
"fifa","world cup",2014,"GRE","17","FW","Theofanis Gekas","GRE",TRUE
"fifa","world cup",2014,"GRE","18","MF","Giannis Fetfatzidis","GRE",TRUE
"fifa","world cup",2014,"GRE","19","DF","Sokratis Papastathopoulos","GRE",TRUE
"fifa","world cup",2014,"GRE","20","DF","José Holebas","GER",FALSE
"fifa","world cup",2014,"GRE","21","MF","Kostas Katsouranis","GRE",TRUE
"fifa","world cup",2014,"GRE","22","MF","Andreas Samaris","GRE",TRUE
"fifa","world cup",2014,"GRE","23","MF","Panagiotis Tachtsidis","GRE",TRUE
"fifa","world cup",2014,"CIV","1","GK","Boubacar Barry","CIV",TRUE
"fifa","world cup",2014,"CIV","2","DF","Ousmane Viera","CIV",TRUE
"fifa","world cup",2014,"CIV","3","DF","Arthur Boka","CIV",TRUE
"fifa","world cup",2014,"CIV","4","DF","Kolo Touré","CIV",TRUE
"fifa","world cup",2014,"CIV","5","DF","Didier Zokora","CIV",TRUE
"fifa","world cup",2014,"CIV","6","FW","Mathis Bolly","NOR",FALSE
"fifa","world cup",2014,"CIV","7","DF","Jean-Daniel Akpa Akpro","FRA",FALSE
"fifa","world cup",2014,"CIV","8","FW","Salomon Kalou","CIV",TRUE
"fifa","world cup",2014,"CIV","9","MF","Cheick Tioté","CIV",TRUE
"fifa","world cup",2014,"CIV","10","FW","Gervinho","CIV",TRUE
"fifa","world cup",2014,"CIV","11","FW","Didier Drogba","CIV",TRUE
"fifa","world cup",2014,"CIV","12","FW","Wilfried Bony","CIV",TRUE
"fifa","world cup",2014,"CIV","13","FW","Didier Ya Konan","CIV",TRUE
"fifa","world cup",2014,"CIV","14","MF","Ismaël Diomandé","CIV",TRUE
"fifa","world cup",2014,"CIV","15","FW","Max Gradel","CIV",TRUE
"fifa","world cup",2014,"CIV","16","GK","Sylvain Gbohouo","CIV",TRUE
"fifa","world cup",2014,"CIV","17","DF","Serge Aurier","CIV",TRUE
"fifa","world cup",2014,"CIV","18","DF","Constant Djakpa","CIV",TRUE
"fifa","world cup",2014,"CIV","19","MF","Yaya Touré","CIV",TRUE
"fifa","world cup",2014,"CIV","20","MF","Serey Dié","CIV",TRUE
"fifa","world cup",2014,"CIV","21","FW","Giovanni Sio","FRA",FALSE
"fifa","world cup",2014,"CIV","22","DF","Sol Bamba","FRA",FALSE
"fifa","world cup",2014,"CIV","23","GK","Sayouba Mandé","CIV",TRUE
"fifa","world cup",2014,"JPN","1","GK","Eiji Kawashima","JPN",TRUE
"fifa","world cup",2014,"JPN","2","DF","Atsuto Uchida","JPN",TRUE
"fifa","world cup",2014,"JPN","3","DF","Gōtoku Sakai","USA",FALSE
"fifa","world cup",2014,"JPN","4","MF","Keisuke Honda","JPN",TRUE
"fifa","world cup",2014,"JPN","5","DF","Yuto Nagatomo","JPN",TRUE
"fifa","world cup",2014,"JPN","6","DF","Masato Morishige","JPN",TRUE
"fifa","world cup",2014,"JPN","7","MF","Yasuhito Endo","JPN",TRUE
"fifa","world cup",2014,"JPN","8","MF","Hiroshi Kiyotake","JPN",TRUE
"fifa","world cup",2014,"JPN","9","FW","Shinji Okazaki","JPN",TRUE
"fifa","world cup",2014,"JPN","10","MF","Shinji Kagawa","JPN",TRUE
"fifa","world cup",2014,"JPN","11","FW","Yoichiro Kakitani","JPN",TRUE
"fifa","world cup",2014,"JPN","12","GK","Shusaku Nishikawa","JPN",TRUE
"fifa","world cup",2014,"JPN","13","FW","Yoshito Ōkubo","JPN",TRUE
"fifa","world cup",2014,"JPN","14","MF","Toshihiro Aoyama","JPN",TRUE
"fifa","world cup",2014,"JPN","15","DF","Yasuyuki Konno","JPN",TRUE
"fifa","world cup",2014,"JPN","16","MF","Hotaru Yamaguchi","JPN",TRUE
"fifa","world cup",2014,"JPN","17","MF","Makoto Hasebe","JPN",TRUE
"fifa","world cup",2014,"JPN","18","FW","Yuya Osako","JPN",TRUE
"fifa","world cup",2014,"JPN","19","DF","Masahiko Inoha","JPN",TRUE
"fifa","world cup",2014,"JPN","20","FW","Manabu Saitō","JPN",TRUE
"fifa","world cup",2014,"JPN","21","DF","Hiroki Sakai","JPN",TRUE
"fifa","world cup",2014,"JPN","22","DF","Maya Yoshida","JPN",TRUE
"fifa","world cup",2014,"JPN","23","GK","Shūichi Gonda","JPN",TRUE
"fifa","world cup",2014,"CRC","1","GK","Keylor Navas","CRC",TRUE
"fifa","world cup",2014,"CRC","2","DF","Jhonny Acosta","CRC",TRUE
"fifa","world cup",2014,"CRC","3","DF","Giancarlo González","CRC",TRUE
"fifa","world cup",2014,"CRC","4","DF","Michael Umaña","CRC",TRUE
"fifa","world cup",2014,"CRC","5","MF","Celso Borges","CRC",TRUE
"fifa","world cup",2014,"CRC","6","DF","Óscar Duarte","NCA",FALSE
"fifa","world cup",2014,"CRC","7","MF","Christian Bolaños","CRC",TRUE
"fifa","world cup",2014,"CRC","8","DF","David Myrie","CRC",TRUE
"fifa","world cup",2014,"CRC","9","FW","Joel Campbell","CRC",TRUE
"fifa","world cup",2014,"CRC","10","FW","Bryan Ruiz","CRC",TRUE
"fifa","world cup",2014,"CRC","11","MF","Michael Barrantes","CRC",TRUE
"fifa","world cup",2014,"CRC","12","DF","Waylon Francis","CRC",TRUE
"fifa","world cup",2014,"CRC","13","MF","Óscar Granados","CRC",TRUE
"fifa","world cup",2014,"CRC","14","FW","Randall Brenes","CRC",TRUE
"fifa","world cup",2014,"CRC","15","DF","Júnior Díaz","CRC",TRUE
"fifa","world cup",2014,"CRC","16","DF","Cristian Gamboa","CRC",TRUE
"fifa","world cup",2014,"CRC","17","MF","Yeltsin Tejeda","CRC",TRUE
"fifa","world cup",2014,"CRC","18","GK","Patrick Pemberton","CRC",TRUE
"fifa","world cup",2014,"CRC","19","DF","Roy Miller","CRC",TRUE
"fifa","world cup",2014,"CRC","20","MF","Diego Calvo","CRC",TRUE
"fifa","world cup",2014,"CRC","21","FW","Marco Ureña","CRC",TRUE
"fifa","world cup",2014,"CRC","22","MF","José Miguel Cubero","CRC",TRUE
"fifa","world cup",2014,"CRC","23","GK","Daniel Cambronero","CRC",TRUE
"fifa","world cup",2014,"ENG","1","GK","Joe Hart","ENG",TRUE
"fifa","world cup",2014,"ENG","2","DF","Glen Johnson","ENG",TRUE
"fifa","world cup",2014,"ENG","3","DF","Leighton Baines","ENG",TRUE
"fifa","world cup",2014,"ENG","4","MF","Steven Gerrard","ENG",TRUE
"fifa","world cup",2014,"ENG","5","DF","Gary Cahill","ENG",TRUE
"fifa","world cup",2014,"ENG","6","DF","Phil Jagielka","ENG",TRUE
"fifa","world cup",2014,"ENG","7","MF","Jack Wilshere","ENG",TRUE
"fifa","world cup",2014,"ENG","8","MF","Frank Lampard","ENG",TRUE
"fifa","world cup",2014,"ENG","9","FW","Daniel Sturridge","ENG",TRUE
"fifa","world cup",2014,"ENG","10","FW","Wayne Rooney","ENG",TRUE
"fifa","world cup",2014,"ENG","11","FW","Danny Welbeck","ENG",TRUE
"fifa","world cup",2014,"ENG","12","DF","Chris Smalling","ENG",TRUE
"fifa","world cup",2014,"ENG","13","GK","Ben Foster","ENG",TRUE
"fifa","world cup",2014,"ENG","14","MF","Jordan Henderson","ENG",TRUE
"fifa","world cup",2014,"ENG","15","MF","Alex Oxlade-Chamberlain","ENG",TRUE
"fifa","world cup",2014,"ENG","16","DF","Phil Jones","ENG",TRUE
"fifa","world cup",2014,"ENG","17","MF","James Milner","ENG",TRUE
"fifa","world cup",2014,"ENG","18","FW","Rickie Lambert","ENG",TRUE
"fifa","world cup",2014,"ENG","19","MF","Raheem Sterling","JAM",FALSE
"fifa","world cup",2014,"ENG","20","MF","Adam Lallana","ENG",TRUE
"fifa","world cup",2014,"ENG","21","MF","Ross Barkley","ENG",TRUE
"fifa","world cup",2014,"ENG","22","GK","Fraser Forster","ENG",TRUE
"fifa","world cup",2014,"ENG","23","DF","Luke Shaw","ENG",TRUE
"fifa","world cup",2014,"ITA","1","GK","Gianluigi Buffon","ITA",TRUE
"fifa","world cup",2014,"ITA","2","DF","Mattia De Sciglio","ITA",TRUE
"fifa","world cup",2014,"ITA","3","DF","Giorgio Chiellini","ITA",TRUE
"fifa","world cup",2014,"ITA","4","DF","Matteo Darmian","ITA",TRUE
"fifa","world cup",2014,"ITA","5","MF","Thiago Motta","BRA",FALSE
"fifa","world cup",2014,"ITA","6","MF","Antonio Candreva","ITA",TRUE
"fifa","world cup",2014,"ITA","7","DF","Ignazio Abate","ITA",TRUE
"fifa","world cup",2014,"ITA","8","MF","Claudio Marchisio","ITA",TRUE
"fifa","world cup",2014,"ITA","9","FW","Mario Balotelli","ITA",TRUE
"fifa","world cup",2014,"ITA","10","FW","Antonio Cassano","ITA",TRUE
"fifa","world cup",2014,"ITA","11","FW","Alessio Cerci","ITA",TRUE
"fifa","world cup",2014,"ITA","12","GK","Salvatore Sirigu","ITA",TRUE
"fifa","world cup",2014,"ITA","13","GK","Mattia Perin","ITA",TRUE
"fifa","world cup",2014,"ITA","14","MF","Alberto Aquilani","ITA",TRUE
"fifa","world cup",2014,"ITA","15","DF","Andrea Barzagli","ITA",TRUE
"fifa","world cup",2014,"ITA","16","MF","Daniele De Rossi","ITA",TRUE
"fifa","world cup",2014,"ITA","17","FW","Ciro Immobile","ITA",TRUE
"fifa","world cup",2014,"ITA","18","MF","Marco Parolo","ITA",TRUE
"fifa","world cup",2014,"ITA","19","DF","Leonardo Bonucci","ITA",TRUE
"fifa","world cup",2014,"ITA","20","DF","Gabriel Paletta","ARG",FALSE
"fifa","world cup",2014,"ITA","21","MF","Andrea Pirlo","ITA",TRUE
"fifa","world cup",2014,"ITA","22","FW","Lorenzo Insigne","ITA",TRUE
"fifa","world cup",2014,"ITA","23","MF","Marco Verratti","ITA",TRUE
"fifa","world cup",2014,"URU","1","GK","Fernando Muslera","ARG",FALSE
"fifa","world cup",2014,"URU","2","DF","Diego Lugano","URU",TRUE
"fifa","world cup",2014,"URU","3","DF","Diego Godín","URU",TRUE
"fifa","world cup",2014,"URU","4","DF","Jorge Fucile","URU",TRUE
"fifa","world cup",2014,"URU","5","MF","Walter Gargano","URU",TRUE
"fifa","world cup",2014,"URU","6","DF","Álvaro Pereira","URU",TRUE
"fifa","world cup",2014,"URU","7","MF","Cristian Rodríguez","URU",TRUE
"fifa","world cup",2014,"URU","8","FW","Abel Hernández","URU",TRUE
"fifa","world cup",2014,"URU","9","FW","Luis Suárez","URU",TRUE
"fifa","world cup",2014,"URU","10","FW","Diego Forlán","URU",TRUE
"fifa","world cup",2014,"URU","11","FW","Cristhian Stuani","URU",TRUE
"fifa","world cup",2014,"URU","12","GK","Rodrigo Muñoz","URU",TRUE
"fifa","world cup",2014,"URU","13","DF","José Giménez","URU",TRUE
"fifa","world cup",2014,"URU","14","MF","Nicolás Lodeiro","URU",TRUE
"fifa","world cup",2014,"URU","15","MF","Diego Pérez","URU",TRUE
"fifa","world cup",2014,"URU","16","DF","Maxi Pereira","URU",TRUE
"fifa","world cup",2014,"URU","17","MF","Egidio Arévalo Ríos","URU",TRUE
"fifa","world cup",2014,"URU","18","MF","Gastón Ramírez","URU",TRUE
"fifa","world cup",2014,"URU","19","DF","Sebastián Coates","URU",TRUE
"fifa","world cup",2014,"URU","20","MF","Álvaro González","URU",TRUE
"fifa","world cup",2014,"URU","21","FW","Edinson Cavani","URU",TRUE
"fifa","world cup",2014,"URU","22","DF","Martín Cáceres","URU",TRUE
"fifa","world cup",2014,"URU","23","GK","Martín Silva","URU",TRUE
"fifa","world cup",2014,"ECU","1","GK","Máximo Banguera","ECU",TRUE
"fifa","world cup",2014,"ECU","2","DF","Jorge Guagua","ECU",TRUE
"fifa","world cup",2014,"ECU","3","DF","Frickson Erazo","ECU",TRUE
"fifa","world cup",2014,"ECU","4","DF","Juan Carlos Paredes","ECU",TRUE
"fifa","world cup",2014,"ECU","5","MF","Renato Ibarra","ECU",TRUE
"fifa","world cup",2014,"ECU","6","MF","Christian Noboa","ECU",TRUE
"fifa","world cup",2014,"ECU","7","MF","Jefferson Montero","ECU",TRUE
"fifa","world cup",2014,"ECU","8","FW","Édison Méndez","ECU",TRUE
"fifa","world cup",2014,"ECU","9","FW","Joao Rojas","ECU",TRUE
"fifa","world cup",2014,"ECU","10","DF","Walter Ayoví","ECU",TRUE
"fifa","world cup",2014,"ECU","11","FW","Felipe Caicedo","ECU",TRUE
"fifa","world cup",2014,"ECU","12","GK","Adrián Bone","ECU",TRUE
"fifa","world cup",2014,"ECU","13","FW","Enner Valencia","ECU",TRUE
"fifa","world cup",2014,"ECU","14","MF","Oswaldo Minda","ECU",TRUE
"fifa","world cup",2014,"ECU","15","MF","Michael Arroyo","ECU",TRUE
"fifa","world cup",2014,"ECU","16","MF","Antonio Valencia","ECU",TRUE
"fifa","world cup",2014,"ECU","17","FW","Jaime Ayoví","ECU",TRUE
"fifa","world cup",2014,"ECU","18","DF","Óscar Bagüí","ECU",TRUE
"fifa","world cup",2014,"ECU","19","MF","Luis Saritama","ECU",TRUE
"fifa","world cup",2014,"ECU","20","MF","Fidel Martínez","ECU",TRUE
"fifa","world cup",2014,"ECU","21","DF","Gabriel Achilier","ECU",TRUE
"fifa","world cup",2014,"ECU","22","GK","Alexander Domínguez","ECU",TRUE
"fifa","world cup",2014,"ECU","23","DF","Carlos Gruezo","ECU",TRUE
"fifa","world cup",2014,"FRA","1","GK","Hugo Lloris","FRA",TRUE
"fifa","world cup",2014,"FRA","2","DF","Mathieu Debuchy","FRA",TRUE
"fifa","world cup",2014,"FRA","3","DF","Patrice Evra","SEN",FALSE
"fifa","world cup",2014,"FRA","4","DF","Raphaël Varane","FRA",TRUE
"fifa","world cup",2014,"FRA","5","DF","Mamadou Sakho","FRA",TRUE
"fifa","world cup",2014,"FRA","6","MF","Yohan Cabaye","FRA",TRUE
"fifa","world cup",2014,"FRA","7","MF","Rémy Cabella","FRA",TRUE
"fifa","world cup",2014,"FRA","8","MF","Mathieu Valbuena","FRA",TRUE
"fifa","world cup",2014,"FRA","9","FW","Olivier Giroud","FRA",TRUE
"fifa","world cup",2014,"FRA","10","FW","Karim Benzema","FRA",TRUE
"fifa","world cup",2014,"FRA","11","FW","Antoine Griezmann","FRA",TRUE
"fifa","world cup",2014,"FRA","12","MF","Rio Mavuba","born at sea",FALSE
"fifa","world cup",2014,"FRA","13","DF","Eliaquim Mangala","FRA",TRUE
"fifa","world cup",2014,"FRA","14","MF","Blaise Matuidi","FRA",TRUE
"fifa","world cup",2014,"FRA","15","DF","Bacary Sagna","FRA",TRUE
"fifa","world cup",2014,"FRA","16","GK","Stéphane Ruffier","FRA",TRUE
"fifa","world cup",2014,"FRA","17","DF","Lucas Digne","FRA",TRUE
"fifa","world cup",2014,"FRA","18","MF","Moussa Sissoko","FRA",TRUE
"fifa","world cup",2014,"FRA","19","MF","Paul Pogba","FRA",TRUE
"fifa","world cup",2014,"FRA","20","FW","Loïc Rémy","FRA",TRUE
"fifa","world cup",2014,"FRA","21","DF","Laurent Koscielny","FRA",TRUE
"fifa","world cup",2014,"FRA","22","MF","Morgan Schneiderlin","FRA",TRUE
"fifa","world cup",2014,"FRA","23","GK","Mickaël Landreau","FRA",TRUE
"fifa","world cup",2014,"HON","1","GK","Luis López","HON",TRUE
"fifa","world cup",2014,"HON","2","DF","Osman Chávez","HON",TRUE
"fifa","world cup",2014,"HON","3","DF","Maynor Figueroa","HON",TRUE
"fifa","world cup",2014,"HON","4","DF","Juan Pablo Montes","HON",TRUE
"fifa","world cup",2014,"HON","5","DF","Víctor Bernárdez","HON",TRUE
"fifa","world cup",2014,"HON","6","DF","Juan Carlos García","HON",TRUE
"fifa","world cup",2014,"HON","7","DF","Emilio Izaguirre","HON",TRUE
"fifa","world cup",2014,"HON","8","MF","Wilson Palacios","HON",TRUE
"fifa","world cup",2014,"HON","9","FW","Jerry Palacios","HON",TRUE
"fifa","world cup",2014,"HON","10","MF","Mario Martínez","HON",TRUE
"fifa","world cup",2014,"HON","11","FW","Jerry Bengtson","HON",TRUE
"fifa","world cup",2014,"HON","12","MF","Edder Delgado","HON",TRUE
"fifa","world cup",2014,"HON","13","FW","Carlo Costly","HON",TRUE
"fifa","world cup",2014,"HON","14","MF","Boniek García","HON",TRUE
"fifa","world cup",2014,"HON","15","MF","Roger Espinoza","HON",TRUE
"fifa","world cup",2014,"HON","16","FW","Rony Martínez","HON",TRUE
"fifa","world cup",2014,"HON","17","MF","Andy Najar","HON",TRUE
"fifa","world cup",2014,"HON","18","GK","Noel Valladares","HON",TRUE
"fifa","world cup",2014,"HON","19","MF","Luis Garrido","HON",TRUE
"fifa","world cup",2014,"HON","20","MF","Jorge Claros","HON",TRUE
"fifa","world cup",2014,"HON","21","DF","Brayan Beckeles","HON",TRUE
"fifa","world cup",2014,"HON","22","GK","Donis Escober","HON",TRUE
"fifa","world cup",2014,"HON","23","MF","Marvin Chávez","HON",TRUE
"fifa","world cup",2014,"SUI","1","GK","Diego Benaglio","SUI",TRUE
"fifa","world cup",2014,"SUI","2","DF","Stephan Lichtsteiner","SUI",TRUE
"fifa","world cup",2014,"SUI","3","DF","Reto Ziegler","SUI",TRUE
"fifa","world cup",2014,"SUI","4","DF","Philippe Senderos","SUI",TRUE
"fifa","world cup",2014,"SUI","5","DF","Steve von Bergen","SUI",TRUE
"fifa","world cup",2014,"SUI","6","DF","Michael Lang","SUI",TRUE
"fifa","world cup",2014,"SUI","7","MF","Tranquillo Barnetta","SUI",TRUE
"fifa","world cup",2014,"SUI","8","MF","Gökhan Inler","SUI",TRUE
"fifa","world cup",2014,"SUI","9","FW","Haris Seferovic","SUI",TRUE
"fifa","world cup",2014,"SUI","10","MF","Granit Xhaka","SUI",TRUE
"fifa","world cup",2014,"SUI","11","MF","Valon Behrami","KVX",FALSE
"fifa","world cup",2014,"SUI","12","GK","Yann Sommer","SUI",TRUE
"fifa","world cup",2014,"SUI","13","DF","Ricardo Rodríguez","SUI",TRUE
"fifa","world cup",2014,"SUI","14","MF","Valentin Stocker","SUI",TRUE
"fifa","world cup",2014,"SUI","15","MF","Blerim Džemaili","MKD",FALSE
"fifa","world cup",2014,"SUI","16","MF","Gelson Fernandes","CPV",FALSE
"fifa","world cup",2014,"SUI","17","FW","Mario Gavranović","SUI",TRUE
"fifa","world cup",2014,"SUI","18","FW","Admir Mehmedi","MKD",FALSE
"fifa","world cup",2014,"SUI","19","FW","Josip Drmić","SUI",TRUE
"fifa","world cup",2014,"SUI","20","DF","Johan Djourou","CIV",FALSE
"fifa","world cup",2014,"SUI","21","GK","Roman Bürki","SUI",TRUE
"fifa","world cup",2014,"SUI","22","DF","Fabian Schär","SUI",TRUE
"fifa","world cup",2014,"SUI","23","MF","Xherdan Shaqiri","KVX",FALSE
"fifa","world cup",2014,"ARG","1","GK","Sergio Romero","ARG",TRUE
"fifa","world cup",2014,"ARG","2","DF","Ezequiel Garay","ARG",TRUE
"fifa","world cup",2014,"ARG","3","DF","Hugo Campagnaro","ARG",TRUE
"fifa","world cup",2014,"ARG","4","DF","Pablo Zabaleta","ARG",TRUE
"fifa","world cup",2014,"ARG","5","MF","Fernando Gago","ARG",TRUE
"fifa","world cup",2014,"ARG","6","MF","Lucas Biglia","ARG",TRUE
"fifa","world cup",2014,"ARG","7","MF","Ángel Di María","ARG",TRUE
"fifa","world cup",2014,"ARG","8","MF","Enzo Pérez","ARG",TRUE
"fifa","world cup",2014,"ARG","9","FW","Gonzalo Higuaín","FRA",FALSE
"fifa","world cup",2014,"ARG","10","FW","Lionel Messi","ARG",TRUE
"fifa","world cup",2014,"ARG","11","MF","Maxi Rodríguez","ARG",TRUE
"fifa","world cup",2014,"ARG","12","GK","Agustín Orión","ARG",TRUE
"fifa","world cup",2014,"ARG","13","MF","Augusto Fernández","ARG",TRUE
"fifa","world cup",2014,"ARG","14","MF","Javier Mascherano","ARG",TRUE
"fifa","world cup",2014,"ARG","15","DF","Martín Demichelis","ARG",TRUE
"fifa","world cup",2014,"ARG","16","DF","Marcos Rojo","ARG",TRUE
"fifa","world cup",2014,"ARG","17","DF","Federico Fernández","ARG",TRUE
"fifa","world cup",2014,"ARG","18","FW","Rodrigo Palacio","ARG",TRUE
"fifa","world cup",2014,"ARG","19","MF","Ricky Álvarez","ARG",TRUE
"fifa","world cup",2014,"ARG","20","FW","Sergio Agüero","ARG",TRUE
"fifa","world cup",2014,"ARG","21","GK","Mariano Andújar","ARG",TRUE
"fifa","world cup",2014,"ARG","22","FW","Ezequiel Lavezzi","ARG",TRUE
"fifa","world cup",2014,"ARG","23","DF","José María Basanta","ARG",TRUE
"fifa","world cup",2014,"BIH","1","GK","Asmir Begović","BIH",TRUE
"fifa","world cup",2014,"BIH","2","DF","Avdija Vršajević","BIH",TRUE
"fifa","world cup",2014,"BIH","3","DF","Ermin Bičakčić","BIH",TRUE
"fifa","world cup",2014,"BIH","4","DF","Emir Spahić","CRO",FALSE
"fifa","world cup",2014,"BIH","5","DF","Sead Kolašinac","GER",FALSE
"fifa","world cup",2014,"BIH","6","DF","Ognjen Vranješ","BIH",TRUE
"fifa","world cup",2014,"BIH","7","DF","Muhamed Bešić","GER",FALSE
"fifa","world cup",2014,"BIH","8","MF","Miralem Pjanić","BIH",TRUE
"fifa","world cup",2014,"BIH","9","FW","Vedad Ibišević","BIH",TRUE
"fifa","world cup",2014,"BIH","10","MF","Zvjezdan Misimović","GER",FALSE
"fifa","world cup",2014,"BIH","11","FW","Edin Džeko","BIH",TRUE
"fifa","world cup",2014,"BIH","12","GK","Jasmin Fejzić","BIH",TRUE
"fifa","world cup",2014,"BIH","13","DF","Mensur Mujdža","CRO",FALSE
"fifa","world cup",2014,"BIH","14","MF","Tino-Sven Sušić","BIH",TRUE
"fifa","world cup",2014,"BIH","15","DF","Toni Šunjić","BIH",TRUE
"fifa","world cup",2014,"BIH","16","MF","Senad Lulić","BIH",TRUE
"fifa","world cup",2014,"BIH","17","MF","Senijad Ibričić","BIH",TRUE
"fifa","world cup",2014,"BIH","18","MF","Haris Medunjanin","BIH",TRUE
"fifa","world cup",2014,"BIH","19","FW","Edin Višća","BIH",TRUE
"fifa","world cup",2014,"BIH","20","MF","Izet Hajrović","SUI",FALSE
"fifa","world cup",2014,"BIH","21","MF","Anel Hadžić","BIH",TRUE
"fifa","world cup",2014,"BIH","22","GK","Asmir Avdukić","BIH",TRUE
"fifa","world cup",2014,"BIH","23","MF","Sejad Salihović","BIH",TRUE
"fifa","world cup",2014,"IRN","1","GK","Rahman Ahmadi","IRN",TRUE
"fifa","world cup",2014,"IRN","2","DF","Khosro Heydari","IRN",TRUE
"fifa","world cup",2014,"IRN","3","MF","Ehsan Hajsafi","IRN",TRUE
