"sport","fran_id","year","season.order","lg","coach","coach_id","g","coach_g","coach_dur","weight","change","stint_id","cum_season","coach_tag","g_no_tie","fran_id_fix","season","g_final","fran_id_final","min_yr","max_yr","team"
"nba",,1999,,"NBA",,"bickebe99c",50,32,0.64,0.64,FALSE,1,2.06682926829268,"Bickerstaff, Bernie",,"WAS","1998-99",50,"WAS",1997,1999,"Washington Wizards"
"nba",,1999,,"NBA",,"broveji99c",50,18,0.36,0.36,TRUE,3,0.36,"Brovelli, Jim",,"WAS","1998-99",50,"WAS",1999,1999,"Washington Wizards"
"nfl","dal",1999,,"NFL","Gailey","GailCh0",16,16,1,1,FALSE,2,2,"Chan Gailey",,"dal",,16,"dal",1998,1999,"Dallas Cowboys"
"nfl","gnb",1999,,"NFL","Rhodes","RhodRa0",16,16,1,1,TRUE,15,1,"Ray Rhodes",,"gnb",,16,"gnb",1999,1999,"Green Bay Packers"
"nfl","mia",1999,,"NFL","Johnson","JohnJi0",16,16,1,1,FALSE,7,4,"Jimmy Johnson",,"mia",,16,"mia",1996,1999,"Miami Dolphins"
"nfl","nor",1999,,"NFL","Ditka","DitkMi0",16,16,1,1,FALSE,2,3,"Mike Ditka",,"nor",,16,"nor",1997,1999,"New Orleans Saints"
"nfl","nwe",1999,,"NFL","Carroll","CarrPe0",16,16,1,1,FALSE,5,3,"Pete Carroll",,"nwe",,16,"nwe",1997,1999,"New England Patriots"
"nfl","nyj",1999,,"NFL","Parcells","ParcBi0",16,16,1,1,FALSE,14,3,"Bill Parcells",,"nyj",,16,"nyj",1997,1999,"New York Jets"
"nfl","ram",1999,,"NFL","Vermeil","VermDi0",16,16,1,1,FALSE,25,3,"Dick Vermeil",,"ram",,16,"ram",1997,1999,"Los Angeles Rams"
"nhl",,1999,82,"NHL",,"grahadi01c",82,59,0.719512195121951,0.719512195121951,TRUE,9,0.719512195121951,"Graham, Dirk",,"CHI","1998-99",82,"CHI",1999,1999,"Chicago Blackhawks"
"nhl",,1999,82,"NHL",,"lewisda02c/smithba99c",82,5,0.0609756097560976,0.0609756097560976,TRUE,21,0.0609756097560976,"Lewis, Dave/Smith, Barry",,"DET","1998-99",82,"DET",1999,1999,"Detroit Red Wings"
"nhl",,1999,82,"NHL",,"lowro01c",82,82,1,1,FALSE,11,4.27083333333333,"Low, Ron",,"EDM","1998-99",82,"EDM",1995,1999,"Edmonton Oilers"
"nhl",,1999,82,"NHL",,"robinla01c",82,82,1,1,FALSE,19,4,"Robinson, Larry",,"LAK","1998-99",82,"LAK",1996,1999,"Los Angeles Kings"
"nhl",,1999,82,"NHL",,"milbumi01c",82,45,0.548780487804878,0.548780487804878,FALSE,14,2.32926829268293,"Milbury, Mike",,"NYI","1998-99",82,"NYI",1996,1999,"New York Islanders"
"nhl",,1999,82,"NHL",,"stewabi01c",82,37,0.451219512195122,0.451219512195122,TRUE,18,0.451219512195122,"Stewart, Bill",,"NYI","1998-99",82,"NYI",1999,1999,"New York Islanders"
"nhl",,1999,82,"NHL",,"schoeji01c",82,82,1,1,FALSE,16,2,"Schoenfeld, Jim",,"PHX","1998-99",82,"PHX",1998,1999,"Arizona Coyotes"
"nhl",,1999,82,"NHL",,"demerja99c",82,82,1,1,FALSE,4,1.79268292682927,"Demers, Jacques",,"TBL","1998-99",82,"TBL",1998,1999,"Tampa Bay Lightning"
"nhl",,1999,82,"NHL",,"keenami99c",82,45,0.548780487804878,0.548780487804878,FALSE,5,1.31707317073171,"Keenan, Mike",,"VAN","1998-99",82,"VAN",1998,1999,"Vancouver Canucks"
"wnba","CHA",1999,,,"Dan Hughes (10-10)","hugheda99w",32,20,0.625,0.625,TRUE,4,0.625,,,,,32,"CHA",1999,1999,"Charlotte Sting"
"wnba","CHA",1999,,,"Marynell Meadors (5-7)","meadoma99w",32,12,0.375,0.375,FALSE,6,2.375,,,,,32,"CHA",1997,1999,"Charlotte Sting"
"wnba","CLE",1999,,,"Linda Hill-MacDonald (7-25)","hillmli99w",32,32,1,1,FALSE,1,3,,,,,32,"CLE",1997,1999,"Cleveland Rockers"
"wnba","LAS",1999,,,"Orlando Woolridge (20-12)","woolror99w",32,32,1,1,FALSE,17,1.33333333333333,,,,,32,"LAS",1998,1999,"Los Angeles Sparks"
"wnba","SAS",1999,,,"Frank Layden (2-2)","laydefr99w",32,4,0.125,0.125,FALSE,10,0.491666666666667,,,,,32,"SAS",1998,1999,"Las Vegas Aces"
"cbbm","air-force",2000,43,"MWC","Reggie Minton (8-20)","reggie-minton-1",28,28,1,1,FALSE,9,16,,,,,28,"air-force",1985,2000,"Air Force"
"cbbm","albany-ny",2000,1,"Ind","Scott Hicks (11-17)","scott-hicks-1",28,28,1,1,TRUE,3,1,,,,,28,"albany-ny",2000,2000,"Albany (NY)"
"cbbm","american",2000,34,"CAA","Art Perry (11-18)","art-perry-1",29,29,1,1,FALSE,2,3,,,,,29,"american",1998,2000,"American"
"cbbm","appalachian-state",2000,27,"Southern","Buzz Peterson (23-9)","buzz-peterson-1",32,32,1,1,FALSE,2,4,,,,,32,"appalachian-state",1997,2000,"Appalachian State"
"cbbm","arkansas-little-rock",2000,22,"Sun Belt","Sidney Moncrief (4-24)","sidney-moncrief-1",28,28,1,1,TRUE,8,1,,,,,28,"arkansas-little-rock",2000,2000,"Little Rock"
"cbbm","ball-state",2000,29,"MAC","Ray McCallum (22-9)","ray-mccallum-1",31,31,1,1,FALSE,8,7,,,,,31,"ball-state",1994,2000,"Ball State"
"cbbm","buffalo",2000,31,"MAC","Tim Cohane (2-3)","tim-cohane-1",28,5,0.178571428571429,0.178571428571429,FALSE,8,6.17857142857143,,,,,28,"buffalo",1994,2000,"Buffalo"
"cbbm","butler",2000,102,"MW Coll","Barry Collier (23-8)","barry-collier-1",31,31,1,1,FALSE,2,11,,,,,31,"butler",1990,2000,"Butler"
"cbbm","cal-state-fullerton",2000,26,"Big West","Bob Hawking (8-19)","bob-hawking-1",27,27,1,1,FALSE,3,6,,,,,27,"cal-state-fullerton",1995,2000,"Cal State Fullerton"
"cbbm","charleston-southern",2000,26,"Big South","Tom Conrad (8-21)","tom-conrad-1",29,29,1,1,FALSE,8,4,,,,,29,"charleston-southern",1997,2000,"Charleston Southern"
"cbbm","colorado-state",2000,96,"MWC","Ritchie McKay (18-12)","ritchie-mckay-1",30,30,1,1,FALSE,15,2,,,,,30,"colorado-state",1999,2000,"Colorado State"
"cbbm","cornell",2000,102,"Ivy","Scott Thompson (10-17)","scott-thompson-2",27,27,1,1,FALSE,17,4,,,,,27,"cornell",1997,2000,"Cornell"
"cbbm","delaware",2000,59,"AEC","Mike Brey (24-8)","mike-brey-1",32,32,1,1,FALSE,8,5,,,,,32,"delaware",1996,2000,"Delaware"
"cbbm","delaware-state",2000,27,"MEAC","Tony Sheals (6-22)","tony-sheals-1",28,28,1,1,TRUE,15,1,,,,,28,"delaware-state",2000,2000,"Delaware State"
"cbbm","eastern-kentucky",2000,50,"OVC","Scott Perry (6-21)","scott-perry-1",27,27,1,1,FALSE,12,3,,,,,27,"eastern-kentucky",1998,2000,"Eastern Kentucky"
"cbbm","eastern-michigan",2000,28,"MAC","Milton Barnes (15-13)","milton-barnes-1",28,28,1,1,FALSE,7,4,,,,,28,"eastern-michigan",1997,2000,"Eastern Michigan"
"cbbm","eastern-washington",2000,17,"Big Sky","Steve Aggers (15-12)","steve-aggers-1",27,27,1,1,FALSE,11,5,,,,,27,"eastern-washington",1996,2000,"Eastern Washington"
"cbbm","florida-international",2000,13,"Sun Belt","Shakey Rodriguez (16-14)","shakey-rodriguez-1",30,30,1,1,FALSE,9,5,,,,,30,"florida-international",1996,2000,"Florida International"
"cbbm","georgia-tech",2000,81,"ACC","Bobby Cremins (13-17)","bobby-cremins-1",30,30,1,1,FALSE,1,19,,,,,30,"georgia-tech",1982,2000,"Georgia Tech"
"cbbm","hartford",2000,16,"AEC","Paul Brazeau (10-19)","paul-brazeau-1",29,29,1,1,FALSE,5,8,,,,,29,"hartford",1993,2000,"Hartford Hawks"
"cbbm","houston",2000,50,"CUSA","Clyde Drexler (9-22)","clyde-drexler-1",31,31,1,1,FALSE,3,2,,,,,31,"houston",1999,2000,"Houston"
"cbbm","howard",2000,27,"MEAC","Kirk Saulny (0-9)","kirk-saulny-1",28,9,0.321428571428571,0.321428571428571,FALSE,7,1.32142857142857,,,,,28,"howard",1999,2000,"Howard"
"cbbm","howard",2000,27,"MEAC","Willie Coward (1-18)","willie-coward-1",28,19,0.678571428571429,0.678571428571429,TRUE,10,0.678571428571429,,,,,28,"howard",2000,2000,"Howard"
"cbbm","illinois",2000,95,"Big Ten","Lon Kruger (22-10)","lon-kruger-1",32,32,1,1,FALSE,16,4,,,,,32,"illinois",1997,2000,"Illinois"
"cbbm","indiana",2000,100,"Big Ten","Bob Knight (20-9)","bob-knight-1",29,29,1,1,FALSE,5,29,,,,,29,"indiana",1972,2000,"Indiana"
"cbbm","jacksonville-state",2000,5,"TAAC","Mark Turgeon (17-11)","mark-turgeon-1",28,28,1,1,FALSE,3,2,,,,,28,"jacksonville-state",1999,2000,"Jacksonville State"
"cbbm","kansas-state",2000,95,"Big 12","Tom Asbury (9-19)","tom-asbury-1",28,28,1,1,FALSE,24,6,,,,,28,"kansas-state",1995,2000,"Kansas State"
"cbbm","loyola-marymount",2000,53,"WCC","Charles Bradley (2-26)","charles-bradley-2",28,28,1,1,FALSE,2,3,,,,,28,"loyola-marymount",1998,2000,"Loyola Marymount"
"cbbm","loyola-md",2000,56,"MAAC","Dino Gaudio (7-21)","dino-gaudio-1",28,28,1,1,FALSE,4,3,,,,,28,"loyola-md",1998,2000,"Loyola (MD)"
"cbbm","maryland-eastern-shore",2000,21,"MEAC","Lonnie Williams (12-17)","lonnie-williams-1",29,29,1,1,FALSE,11,4,,,,,29,"maryland-eastern-shore",1997,2000,"Maryland-Eastern Shore"
"cbbm","memphis",2000,45,"CUSA","Johnny Jones (15-16)","johnny-jones-2",31,31,1,1,TRUE,8,1,,,,,31,"memphis",2000,2000,"Memphis"
"cbbm","miami-fl",2000,37,"Big East","Leonard Hamilton (23-11)","leonard-hamilton-1",34,34,1,1,FALSE,7,10,,,,,34,"miami-fl",1991,2000,"Miami (FL)"
"cbbm","missouri-kansas-city",2000,11,"Mid-Cont","Bob Sundvold (16-13)","bob-sundvold-1",29,29,1,1,FALSE,2,4,,,,,29,"missouri-kansas-city",1997,2000,"Kansas City"
"cbbm","nebraska",2000,104,"Big 12","Danny Nee (11-19)","danny-nee-1",30,30,1,1,FALSE,4,14,,,,,30,"nebraska",1987,2000,"Nebraska"
"cbbm","north-carolina",2000,90,"ACC","Bill Guthridge (22-14)","bill-guthridge-1",36,36,1,1,FALSE,2,3,,,,,36,"north-carolina",1998,2000,"North Carolina"
"cbbm","northwestern",2000,95,"Big Ten","Kevin O'Neill (5-25)","kevin-oneill-1",30,30,1,1,FALSE,12,3,,,,,30,"northwestern",1998,2000,"Northwestern"
"cbbm","notre-dame",2000,96,"Big East","Matt Doherty (22-15)","matt-doherty-1",37,37,1,1,TRUE,14,1,,,,,37,"notre-dame",2000,2000,"Notre Dame"
"cbbm","oregon-state",2000,99,"Pac-10","Eddie Payne (13-16)","eddie-payne-1",29,29,1,1,FALSE,4,5,,,,,29,"oregon-state",1996,2000,"Oregon State"
"cbbm","princeton",2000,100,"Ivy","Bill Carmody (19-11)","bill-carmody-1",30,30,1,1,FALSE,3,4,,,,,30,"princeton",1997,2000,"Princeton"
"cbbm","robert-morris",2000,24,"NEC","Jim Boone (18-12)","jim-boone-1",30,30,1,1,FALSE,4,4,,,,,30,"robert-morris",1997,2000,"Robert Morris"
"cbbm","sacramento-state",2000,9,"Big Sky","Tom Abatemarco (9-18)","tom-abatemarco-1",27,27,1,1,FALSE,7,3,,,,,27,"sacramento-state",1998,2000,"Sacramento State"
"cbbm","saint-peters",2000,35,"MAAC","Rodger Blind (5-23)","rodger-blind-1",28,28,1,1,FALSE,9,5,,,,,28,"saint-peters",1996,2000,"Saint Peter's"
"cbbm","siena",2000,42,"MAAC","Paul Hewitt (24-9)","paul-hewitt-1",33,33,1,1,FALSE,14,3,,,,,33,"siena",1998,2000,"Siena"
"cbbm","stephen-f-austin",2000,14,"Southland","Derek Allister (6-21)","derek-allister-1",27,27,1,1,FALSE,3,4,,,,,27,"stephen-f-austin",1997,2000,"Stephen F. Austin"
"cbbm","stetson",2000,29,"TAAC","Murray Arnold (13-15)","murray-arnold-1",28,28,1,1,FALSE,7,3,,,,,28,"stetson",1998,2000,"Stetson"
"cbbm","tennessee-state",2000,23,"OVC","Frankie Allen (7-22)","frankie-allen-1",29,29,1,1,FALSE,6,9,,,,,29,"tennessee-state",1992,2000,"Tennessee State"
"cbbm","texas-state",2000,16,"Southland","Mike Miller (12-17)","mike-miller-3",29,29,1,1,FALSE,8,6,,,,,29,"texas-state",1995,2000,"Texas State"
"cbbm","tulane",2000,90,"CUSA","Perry Clark (20-11)","perry-clark-1",31,31,1,1,FALSE,17,11,,,,,31,"tulane",1990,2000,"Tulane"
"cbbm","tulsa",2000,87,"WAC","Bill Self (32-5)","bill-self-1",37,37,1,1,FALSE,2,3,,,,,37,"tulsa",1998,2000,"Tulsa"
"cbbm","western-carolina",2000,24,"Southern","Phil Hopkins (14-14)","phil-hopkins-1",28,28,1,1,FALSE,9,5,,,,,28,"western-carolina",1996,2000,"Western Carolina"
"cbbm","western-michigan",2000,87,"MAC","Bob Donewald (10-18)","bob-donewald-1",28,28,1,1,FALSE,2,11,,,,,28,"western-michigan",1990,2000,"Western Michigan"
"cbbm","wichita-state",2000,93,"MVC","Randy Smithson (12-17)","randy-smithson-1",29,29,1,1,FALSE,22,4,,,,,29,"wichita-state",1997,2000,"Wichita State"
"cbbm","william-mary",2000,95,"CAA","Charles Woollum (11-17)","charles-woollum-1",28,28,1,1,FALSE,6,6,,,,,28,"william-mary",1995,2000,"William & Mary"
"cfb","alabama",2000,97,"SEC",,"mike-dubose-1",11,11,1,1,FALSE,12,4,"DuBose, Mike",,,,11,"alabama",1997,2000,"Alabama"
"cfb","arizona",2000,67,"Pac-10",,"dick-tomey-1",11,11,1,1,FALSE,3,14,"Tomey, Dick",,,,11,"arizona",1987,2000,"Arizona"
"cfb","arizona-state",2000,67,"Pac-10",,"bruce-snyder-1",12,12,1,1,FALSE,2,9,"Snyder, Bruce",,,,12,"arizona-state",1992,2000,"Arizona State"
"cfb","boise-state",2000,5,"Big West",,"dirk-koetter-1",12,12,1,1,FALSE,6,3,"Koetter, Dirk",,,,12,"boise-state",1998,2000,"Boise State"
"cfb","bowling-green-state",2000,39,"MAC",,"gary-blackney-1",11,11,1,1,FALSE,9,10,"Blackney, Gary",,,,11,"bowling-green-state",1991,2000,"Bowling Green"
"cfb","brigham-young",2000,76,"MWC",,"lavell-edwards-1",12,12,1,1,FALSE,12,29,"Edwards, LaVell",,,,12,"brigham-young",1972,2000,"BYU"
"cfb","buffalo",2000,11,"MAC",,"craig-cirbus-1",11,11,1,1,FALSE,3,2,"Cirbus, Craig",,,,11,"buffalo",1999,2000,"Buffalo"
"cfb","georgia",2000,97,"SEC",,"jim-donnan-1",12,12,1,1,FALSE,9,5,"Donnan, Jim",,,,12,"georgia",1996,2000,"Georgia"
"cfb","kentucky",2000,85,"SEC",,"hal-mumme-1",11,11,1,1,FALSE,13,4,"Mumme, Hal",,,,11,"kentucky",1997,2000,"Kentucky"
"cfb","maryland",2000,84,"ACC",,"ron-vanderlinden-1",11,11,1,1,FALSE,22,4,"Vanderlinden, Ron",,,,11,"maryland",1997,2000,"Maryland"
"cfb","memphis",2000,41,"CUSA",,"rip-scherer-1",11,11,1,1,FALSE,12,6,"Scherer, Rip",,,,11,"memphis",1995,2000,"Memphis"
"cfb","miami-fl",2000,64,"Big East",,"butch-davis-1",12,12,1,1,FALSE,3,6,"Davis, Butch",,,,12,"miami-fl",1995,2000,"Miami (FL)"
"cfb","missouri",2000,99,"Big 12",,"larry-smith-2",11,11,1,1,FALSE,21,7,"Smith, Larry",,,,11,"missouri",1994,2000,"Missouri"
"cfb","north-carolina",2000,97,"ACC",,"carl-torbush-1",11,11,1,1,FALSE,8,3.08333333333333,"Torbush, Carl",,,,11,"north-carolina",1997,2000,"North Carolina"
"cfb","ohio",2000,39,"MAC",,"jim-grobe-1",11,11,1,1,FALSE,7,6,"Grobe, Jim",,,,11,"ohio",1995,2000,"Ohio"
"cfb","ohio-state",2000,89,"Big Ten",,"john-cooper-2",12,12,1,1,FALSE,6,13,"Cooper, John",,,,12,"ohio-state",1988,2000,"Ohio State"
"cfb","oklahoma-state",2000,87,"Big 12",,"bob-simmons-2",11,11,1,1,FALSE,2,6,"Simmons, Bob",,,,11,"oklahoma-state",1995,2000,"Oklahoma State"
"cfb","rutgers",2000,86,"Big East",,"terry-shea-1",11,11,1,1,FALSE,13,5,"Shea, Terry",,,,11,"rutgers",1996,2000,"Rutgers"
"cfb","san-jose-state",2000,51,"WAC",,"dave-baldwin-1",12,12,1,1,FALSE,4,4,"Baldwin, Dave",,,,12,"san-jose-state",1997,2000,"San Jose State"
"cfb","southern-california",2000,79,"Pac-10",,"paul-hackett-1",12,12,1,1,FALSE,16,3,"Hackett, Paul",,,,12,"southern-california",1998,2000,"USC"
"cfb","texas-christian",2000,95,"WAC",,"dennis-franchione-1",12,11,0.916666666666667,0.916666666666667,FALSE,6,2.91666666666667,"Franchione, Dennis",,,,12,"texas-christian",1998,2000,"Texas Christian"
"cfb","toledo",2000,39,"MAC",,"gary-pinkel-1",11,11,1,1,FALSE,5,10,"Pinkel, Gary",,,,11,"toledo",1991,2000,"Toledo"
"cfb","virginia",2000,97,"ACC",,"george-welsh-1",12,12,1,1,FALSE,14,19,"Welsh, George",,,,12,"virginia",1982,2000,"Virginia"
"cfb","wake-forest",2000,93,"ACC",,"jim-caldwell-1",11,11,1,1,FALSE,18,8,"Caldwell, Jim",,,,11,"wake-forest",1993,2000,"Wake Forest"
"cfb","west-virginia",2000,88,"Big East",,"don-nehlen-1",12,12,1,1,FALSE,9,21,"Nehlen, Don",,,,12,"west-virginia",1980,2000,"West Virginia"
"epl","ENG_Bradford-City_3148d79f",2000,,"1. Premier League","Paul Jewell","Paul Jewell",38,38,1,1,FALSE,4,2.45652173913043,,,,,38,"ENG_Bradford-City_3148d79f",2000,2000,"Bradford City"
"epl","ENG_Leicester-City_a2d435b3",2000,,"1. Premier League","Martin O'Neill","Martin O'Neill",38,38,1,1,FALSE,23,4.52173913043478,,,,,38,"ENG_Leicester-City_a2d435b3",1997,2000,"Leicester City"
"epl","ENG_Newcastle-United_b2b47a98",2000,,"1. Premier League","Ruud Gullit","Ruud Gullit",38,5,0.131578947368421,0.131578947368421,FALSE,18,1.07894736842105,,,,,38,"ENG_Newcastle-United_b2b47a98",1999,2000,"Newcastle United"
"epl","ENG_Newcastle-United_b2b47a98",2000,,"1. Premier League","Steve Clarke","Steve Clarke",38,1,0.0263157894736842,0.0263157894736842,TRUE,21,0.0263157894736842,,,,,38,"ENG_Newcastle-United_b2b47a98",2000,2000,"Newcastle United"
"epl","ENG_Sheffield-Wednesday_bba7d733",2000,,"1. Premier League","Danny Wilson","Danny Wilson",38,29,0.763157894736842,0.763157894736842,FALSE,1,1.76315789473684,,,,,38,"ENG_Sheffield-Wednesday_bba7d733",1999,2000,"Sheffield Wednesday"
"epl","ENG_Sheffield-Wednesday_bba7d733",2000,,"1. Premier League","Peter Shreeves","Peter Shreeves",38,9,0.236842105263158,0.236842105263158,TRUE,4,0.236842105263158,,,,,38,"ENG_Sheffield-Wednesday_bba7d733",2000,2000,"Sheffield Wednesday"
"epl","ENG_Southampton_33c895d4",2000,,"1. Premier League","Dave Jones","Dave Jones",38,22,0.578947368421053,0.578947368421053,FALSE,5,2.57894736842105,,,,,38,"ENG_Southampton_33c895d4",1998,2000,"Southampton"
"epl","ENG_Watford_2abfe087",2000,,"1. Premier League","Graham Taylor","Graham Taylor",38,38,1,1,FALSE,4,3,,,,,38,"ENG_Watford_2abfe087",2000,2000,"Watford"
"epl","ENG_Wimbledon_3679c494",2000,,"1. Premier League","Egil Olsen","Egil Olsen",38,36,0.947368421052632,0.947368421052632,TRUE,1,0.947368421052632,,,,,38,"ENG_Wimbledon_3679c494",2000,2000,"Wimbledon"
"epl","ENG_Wimbledon_3679c494",2000,,"1. Premier League","Terry Burton","Terry Burton",38,2,0.0526315789473684,0.0526315789473684,TRUE,5,0.0526315789473684,,,,,38,"ENG_Wimbledon_3679c494",2000,2000,"Wimbledon"
"mlb","ARI",2000,,"NL West",,"showabu99",162,162,1,1,FALSE,8,3,"Buck Showalter",162,,,162,"ARI",1998,2000,"Arizona Diamondbacks"
"mlb","CIN",2000,,"NL Central",,"mckeoja99",163,162,1,1,FALSE,30,3.38888888888889,"Jack McKeon",162,,,162,"CIN",1997,2000,"Cincinnati Reds"
"mlb","LAD",2000,,"NL West",,"johnsda02",162,162,1,1,FALSE,12,2,"Davey Johnson",162,,,162,"LAD",1999,2000,"Los Angeles Dodgers"
"mlb","PHI",2000,,"NL East",,"francte01",162,162,1,1,FALSE,15,4,"Terry Francona",162,,,162,"PHI",1997,2000,"Philadelphia Phillies"
"mlb","PIT",2000,,"NL Central",,"lamonge01",162,162,1,1,FALSE,16,4,"Gene Lamont",162,,,162,"PIT",1997,2000,"Pittsburgh Pirates"
"mlb","TOR",2000,,"AL East",,"fregoji01",162,162,1,1,FALSE,3,2,"Jim Fregosi",162,,,162,"TOR",1999,2000,"Toronto Blue Jays"
"nba",,2000,,"NBA",,"wilkele01c",82,82,1,1,FALSE,33,7,"Wilkens, Lenny",,"ATL","1999-00",82,"ATL",1994,2000,"Atlanta Hawks"
"nba",,2000,,"NBA",,"gentral99c",82,58,0.707317073170732,0.707317073170732,FALSE,19,2.15853658536585,"Gentry, Alvin",,"DET","1999-00",82,"DET",1998,2000,"Detroit Pistons"
"nba",,2000,,"NBA",,"carlepj99c",82,27,0.329268292682927,0.329268292682927,FALSE,5,2.32926829268293,"Carlesimo, P",,"GSW","1999-00",82,"GSW",1998,2000,"Golden State Warriors"
"nba",,2000,,"NBA",,"stjeaga99c",82,55,0.670731707317073,0.670731707317073,TRUE,26,0.670731707317073,"St",,"GSW","1999-00",82,"GSW",2000,2000,"Golden State Warriors"
"nba",,2000,,"NBA",,"birdla01c",82,82,1,1,FALSE,1,3,"Bird, Larry",,"IND","1999-00",82,"IND",1998,2000,"Indiana Pacers"
"nba",,2000,,"NBA",,"fordch01c",82,45,0.548780487804878,0.548780487804878,FALSE,9,1.54878048780488,"Ford, Chris",,"LAC","1999-00",82,"LAC",1999,2000,"Los Angeles Clippers"
"nba",,2000,,"NBA",,"toddji99c",82,37,0.451219512195122,0.451219512195122,TRUE,26,0.451219512195122,"Todd, Jim",,"LAC","1999-00",82,"LAC",2000,2000,"Los Angeles Clippers"
"nba",,2000,,"NBA",,"hillbr99c",82,22,0.268292682926829,0.268292682926829,FALSE,7,2.26829268292683,"Hill, Brian",,"MEM","1999-00",82,"MEM",1998,2000,"Memphis Grizzlies"
"nba",,2000,,"NBA",,"hollili01c",82,60,0.731707317073171,0.731707317073171,TRUE,8,0.731707317073171,"Hollins, Lionel",,"MEM","1999-00",82,"MEM",2000,2000,"Memphis Grizzlies"
"nba",,2000,,"NBA",,"caseybo99c",82,82,1,1,FALSE,11,1.6,"Casey, Don",,"NJN","1999-00",82,"NJN",1999,2000,"Brooklyn Nets"
"nba",,2000,,"NBA",,"aingeda01c",82,20,0.24390243902439,0.24390243902439,FALSE,1,3.14634146341463,"Ainge, Danny",,"PHO","1999-00",82,"PHO",1997,2000,"Phoenix Suns"
"nba",,2000,,"NBA",,"cartebu01c",82,82,1,1,FALSE,1,2.40243902439024,"Carter, Butch",,"TOR","1999-00",82,"TOR",1998,2000,"Toronto Raptors"
"nba",,2000,,"NBA",,"heardga01c",82,44,0.536585365853659,0.536585365853659,TRUE,7,0.536585365853659,"Heard, Gar",,"WAS","1999-00",82,"WAS",2000,2000,"Washington Wizards"
"nba",,2000,,"NBA",,"walkeda01c",82,38,0.463414634146341,0.463414634146341,TRUE,26,0.463414634146341,"Walker, Darrell",,"WAS","1999-00",82,"WAS",2000,2000,"Washington Wizards"
"nfl","buf",2000,,"NFL","Phillips","PhilWa0",16,16,1,1,FALSE,14,3,"Wade Phillips",,"buf",,16,"buf",1998,2000,"Buffalo Bills"
"nfl","cin",2000,,"NFL","Coslet","CoslBr0",16,3,0.1875,0.1875,FALSE,2,3.75,"Bruce Coslet",,"cin",,16,"cin",1996,2000,"Cincinnati Bengals"
"nfl","cle",2000,,"NFL","Palmer","PalmCh0",16,16,1,1,FALSE,13,2,"Chris Palmer",,"cle",,16,"cle",1999,2000,"Cleveland Browns"
"nfl","crd",2000,,"NFL","Tobin","TobiVi0",16,7,0.4375,0.4375,FALSE,40,4.4375,"Vince Tobin",,"crd",,16,"crd",1996,2000,"Arizona Cardinals"
"nfl","det",2000,,"NFL","Moeller","MoelGa0",16,7,0.4375,0.4375,TRUE,22,0.4375,"Gary Moeller",,"det",,16,"det",2000,2000,"Detroit Lions"
"nfl","det",2000,,"NFL","Ross","RossBo0",16,9,0.5625,0.5625,FALSE,27,3.5625,"Bobby Ross",,"det",,16,"det",1997,2000,"Detroit Lions"
"nfl","kan",2000,,"NFL","Cunningham","CunnGu0",16,16,1,1,FALSE,3,2,"Gunther Cunningham",,"kan",,16,"kan",1999,2000,"Kansas City Chiefs"
"nfl","nyj",2000,,"NFL","Groh","GrohAl0",16,16,1,1,TRUE,8,1,"Al Groh",,"nyj",,16,"nyj",2000,2000,"New York Jets"
"nfl","was",2000,,"NFL","Robiskie","RobiTe0",16,3,0.1875,0.1875,TRUE,23,0.1875,"Terry Robiskie",,"was",,16,"was",2000,2000,"Washington Commanders"
"nfl","was",2000,,"NFL","Turner","TurnNo0",16,13,0.8125,0.8125,FALSE,28,6.8125,"Norv Turner",,"was",,16,"was",1994,2000,"Washington Commanders"
"nhl",,2000,83,"NHL",,"suttebr01c",82,82,1,1,FALSE,19,3,"Sutter, Brian",,"CGY","1999-00",82,"CGY",1998,2000,"Calgary Flames"
"nhl",,2000,83,"NHL",,"mollelo99c",82,24,0.292682926829268,0.292682926829268,FALSE,23,0.573170731707317,"Molleken, Lorne",,"CHI","1999-00",82,"CHI",1999,2000,"Chicago Blackhawks"
"nhl",,2000,83,"NHL",,"pulfobo01c",82,58,0.707317073170732,0.707317073170732,TRUE,30,0.707317073170732,"Pulford, Bob",,"CHI","1999-00",82,"CHI",2000,2000,"Chicago Blackhawks"
"nhl",,2000,83,"NHL",,"loweke01c",82,82,1,1,TRUE,10,1,"Lowe, Kevin",,"EDM","1999-00",82,"EDM",2000,2000,"Edmonton Oilers"
"nhl",,2000,83,"NHL",,"ftorero01c",82,74,0.902439024390244,0.902439024390244,FALSE,11,1.90243902439024,"Ftorek, Robbie",,"NJD","1999-00",82,"NJD",1999,2000,"New Jersey Devils"
"nhl",,2000,83,"NHL",,"muckljo99c",82,78,0.951219512195122,0.951219512195122,FALSE,17,2.25609756097561,"Muckler, John",,"NYR","1999-00",82,"NYR",1998,2000,"New York Rangers"
"nhl",,2000,83,"NHL",,"tortojo99c",82,4,0.048780487804878,0.048780487804878,TRUE,37,0.048780487804878,"Tortorella, John",,"NYR","1999-00",82,"NYR",2000,2000,"New York Rangers"
"nhl",,2000,83,"NHL",,"neilsro99c",82,82,1,1,FALSE,15,2.25609756097561,"Neilson, Roger",,"PHI","1999-00",82,"PHI",1998,2000,"Philadelphia Flyers"
"nhl",,2000,83,"NHL",,"brookhe99c",82,57,0.695121951219512,0.695121951219512,TRUE,5,0.695121951219512,"Brooks, Herb",,"PIT","1999-00",82,"PIT",2000,2000,"Pittsburgh Penguins"
